7439,Maison,MAISON,MAISON,31381,,N,,?,26.09.2002,,?,,?,170,,O,Maison
3601,Klengbuerghaff,KLENGBUERGHAFF,KLENGBUERG,39132,,N,,?,04.02.2003,,?,,?,170,,N,KLENGBUERGHAFF
3602,Lengerwiss,LENGERWISS,LENGERWISS,10408,,N,,?,04.02.2003,,?,,?,170,,N,LENGERWISS
3603,Rue de l'Ecole,RUE DE L'ECOLE,ECOLE,39125,,N,,?,04.02.2003,CR,,119,,170,,N,RUE DE L'ECOLE
3604,Rue de la Gare,RUE DE LA GARE,GARE,39126,,N,,?,04.02.2003,CR,,346,,170,,N,RUE DE LA GARE
3605,Rue du Cimetière,RUE DU CIMETIERE,CIMETIERE,39130,,N,,?,04.02.2003,,?,,?,170,,N,RUE DU CIMETIERE
3606,Rue Geischleid,RUE GEISCHLEID,GEISCHLEID,39127,,N,,?,04.02.2003,CR,,346,,170,,N,RUE GEISCHLEID
3607,Rue Giedertseck,RUE GIEDERTSECK,GIEDERTSEC,39131,,N,,?,04.02.2003,,?,,?,170,,N,RUE GIEDERTSECK
3608,Rue Principale,RUE PRINCIPALE,PRINCIPALE,39129,,N,,?,04.02.2003,CR,,115,,170,,N,RUE PRINCIPALE
3609,Seylerhaff,SEYLERHAFF,SEYLERHAFF,39133,,N,,?,04.02.2003,,?,,?,170,,N,SEYLERHAFF
3610,Um Aker,UM AKER,AKER,10407,,N,,?,04.02.2003,,?,,?,170,,N,UM AKER
8822,Gässel,GASSEL,GAESSEL,,?,N,,?,10.09.2014,,?,,?,170,,N,Gässel
8887,Kierchestrooss,KIERCHESTROOSS,KIERCHESTR,,?,N,,?,18.05.2015,,?,,?,170,,N,Kierchestrooss
8888,Rehsemswiss,REHSEMSWISS,REHSEMSWI,,?,N,,?,18.05.2015,,?,,?,170,,N,Rehsemswiss
3611,Rue de la Vallée,RUE DE LA VALLEE,VALLEE,17509,,N,,?,04.02.2003,CR,,105,,171,,N,RUE DE LA VALLEE
6459,Château d'Ansembourg,CHATEAU D'ANSEMBOURG,ANSEMBOUR,11254,,N,,?,30.03.2000,,?,,?,171,,N,Château d'Ansembourg
7239,Maison,MAISON,MAISON,11308,,N,10.03.2004,,10.03.2004,,?,,?,171,,O,Maison
8299,Vieux Château,VIEUX CHATEAU,VIEUX CHAT,,?,N,,?,23.09.2008,,?,,?,171,,N,Vieux Château
3612,Rue d'Arlon,RUE D'ARLON,ARLON,91518,,N,,?,04.02.2003,CR,,105,,172,,N,RUE D'ARLON
3613,Rue de Luxembourg,RUE DE LUXEMBOURG,LUXEMBOURG,91519,,N,,?,04.02.2003,N,,12,,172,,N,RUE DE LUXEMBOURG
7263,Maison,MAISON,MAISON,11349,,N,10.03.2004,,10.03.2004,,?,,?,172,,O,Maison
3614,Am Eck,AM ECK,ECK,27525,,N,,?,04.02.2003,,?,,?,173,,N,AM ECK
3615,Enneschtgaass,ENNESCHTGAASS,ENNESCHTGA,27533,,N,,?,04.02.2003,,?,,?,173,,N,ENNESCHTGAASS
3616,Rue d'Ansembourg,RUE D'ANSEMBOURG,ANSEMBOURG,27522,,N,,?,04.02.2003,,?,,?,173,,N,RUE D'ANSEMBOURG
3617,Rue de Mersch,RUE DE MERSCH,MERSCH,27526,,N,,?,04.02.2003,CR,,113,,173,,N,RUE DE MERSCH
3618,Rue de Tuntange,RUE DE TUNTANGE,TUNTANGE,27530,,N,,?,04.02.2003,CR,,113,,173,,N,RUE DE TUNTANGE
3619,Rue des Prés,RUE DES PRES,PRES,27528,,N,,?,04.02.2003,CR,,113,,173,,N,RUE DES PRES
3620,Rue du Château,RUE DU CHATEAU,CHATEAU,27524,,N,,?,04.02.2003,,?,,?,173,,N,RUE DU CHATEAU
3621,Schoeppelgaass,SCHOEPPELGAASS,SCHOEPPELG,27532,,N,,?,04.02.2003,,?,,?,173,,N,SCHOEPPELGAASS
3622,Um Wandhaff,UM WANDHAFF,WANDHAFF,10359,,N,,?,04.02.2003,,?,,?,173,,N,UM WANDHAFF
7351,Maison,MAISON,MAISON,21347,,N,,?,10.03.2004,,?,,?,173,,N,Maison
7583,Kalbacherhof,KALBACHERHOF,KALBACHERH,,?,O,,?,10.03.2004,,?,,?,173,,N,Kalbacherhof
8440,Schmëttekoll,SCHMETTEKOLL,SCHMETTEKO,,?,N,,?,27.05.2010,,?,,?,173,,N,Schmëttekoll
8747,Schlassuecht,SCHLASSUECHT,SCHLASSUEC,,?,N,,?,23.10.2013,,?,,?,173,,N,Schlassuecht
3623,Rue de Keispelt,RUE DE KEISPELT,KEISPELT,41358,,N,,?,24.05.2005,CR,,105,,174,,N,Rue de Keispelt
7582,Marienthalerhof,MARIENTHALERHOF,MARIENTHAL,,?,O,24.05.2005,,24.05.2005,,?,,?,174,,N,Marienthalerhof
3624,Rue de Brouch,RUE DE BROUCH,BROUCH,47509,,N,,?,04.02.2003,CR,,112,,175,,N,RUE DE BROUCH
3625,Rue de Greisch,RUE DE GREISCH,GREISCH,47567,,N,,?,04.02.2003,CR,,112,,175,,N,RUE DE GREISCH
3626,Rue de Hollenfels,RUE DE HOLLENFELS,HOLLENFELS,47517,,N,,?,04.02.2003,CR,,113,,175,,N,RUE DE HOLLENFELS
8587,Huelheck,HUELHECK,HUELHECK,,?,N,,?,08.08.2011,,?,,?,175,,N,Huelheck
3627,Rue de l'Eglise,RUE DE L'EGLISE,EGLISE,47513,,N,,?,04.02.2003,,?,,?,175,,N,RUE DE L'EGLISE
3628,Rue de Luxembourg,RUE DE LUXEMBOURG,LUXEMBOURG,47518,,N,,?,04.02.2003,N,,12,,175,,N,RUE DE LUXEMBOURG
3629,Rue des Casemates,RUE DES CASEMATES,CASEMATES,47520,,N,,?,04.02.2003,,?,,?,175,,N,RUE DES CASEMATES
3630,Rue des Champs,RUE DES CHAMPS,CHAMPS,47511,,N,,?,10.03.2004,,?,,?,175,,N,RUE DES CHAMPS
3631,Rue du Bois,RUE DU BOIS,BOIS,47507,,N,,?,04.02.2003,,?,,?,175,,N,RUE DU BOIS
3632,Rue Ueleschter,RUE UELESCHTER,UELESCHTER,47519,,N,,?,04.02.2003,,?,,?,175,,N,RUE UELESCHTER
6460,Hoelgaass,HOELGAASS,HOELGAASS,10284,,N,,?,30.03.2000,,?,,?,175,,N,Hoelgaass
7626,Geiferwee,GEIFERWEE,GEIFERWEE,,?,N,,?,10.03.2004,,?,,?,175,,N,Geiferwee
8439,Op Tomm,OP TOMM,TOMM,,?,N,,?,10.08.2011,,?,,?,175,,N,Op Tomm
8582,Thillewiss,THILLEWISS,THILLEWISS,,?,N,,?,02.08.2011,,?,,?,175,,N,Thillewiss
8583,A Jounker,A JOUNKER,JOUNKER,,?,N,,?,02.08.2011,,?,,?,175,,N,A Jounker
8586,Um Kalleksuewen,UM KALLEKSUEWEN,KALLEKSUEW,,?,N,,?,08.08.2011,,?,,?,175,,N,Um Kalleksuewen
8662,Neiwiss,NEIWISS,NEIWISS,,?,N,,?,12.10.2012,,?,,?,175,,N,Neiwiss
8663,Niddeschtwiss,NIDDESCHTWISS,NIDDESCHTW,,?,N,,?,12.10.2012,,?,,?,175,,N,Niddeschtwiss
9188,Op de Schoss,OP DE SCHOSS,SCHOSS,,?,N,,?,12.02.2019,,?,,?,176,,N,Op de Schoss
9357,Hauptstrooss,HAUPTSTROOSS,HAUPTSTROO,,?,N,,?,25.02.2019,,?,,?,176,,N,Hauptstrooss
9362,Op der Leiekaul,OP DER LEIEKAUL,LEIEKAUL,,?,N,,?,05.03.2019,,?,,?,176,,N,Op der Leiekaul
7688,Lannepad,LANNEPAD,LANNEPAD,,?,N,,?,13.02.2019,,?,,?,176,,N,Lannepad
7689,Fissgässen,FISSGASSEN,FISSGASSEN,,?,N,,?,13.02.2019,,?,,?,176,,N,Fissgässen
7690,An der Gässen,AN DER GASSEN,GASSEN,,?,N,,?,13.02.2019,,?,,?,176,,N,An der Gässen
7691,Schoulknippchen,SCHOULKNIPPCHEN,SCHOULKNIP,,?,N,,?,13.02.2019,,?,,?,176,,N,Schoulknippchen
7692,Op der Schleed,OP DER SCHLEED,SCHLEED,,?,N,,?,13.02.2019,,?,,?,176,,N,Op der Schleed
7693,Posteck,POSTECK,POSTECK,,?,N,,?,13.02.2019,,?,,?,176,,N,Posteck
7694,Waleschgässen,WALESCHGASSEN,WALESCHGAS,,?,N,,?,13.02.2019,,?,,?,176,,N,Waleschgässen
7695,Am Weiergaart,AM WEIERGAART,WEIERGAART,,?,N,17.02.2016,,13.02.2019,,?,,?,176,,N,Am Weiergaart
7696,Op der Millen,OP DER MILLEN,MILLEN,,?,N,,?,13.02.2019,,?,,?,176,,N,Op der Millen
7697,Legaye,LEGAYE,LEGAYE,,?,N,,?,13.02.2019,,?,,?,176,,N,Legaye
7698,Eemeschbaach,EEMESCHBAACH,EEMESCHBAA,,?,N,,?,13.02.2019,,?,,?,176,,N,Eemeschbaach
7699,Weilerstrooss,WEILERSTROOSS,WEILERSTRO,,?,N,17.02.2016,,17.02.2016,,?,,?,176,,N,Weilerstrooss
3633,Maison,MAISON,MAISON,51352,,N,12.09.2019,,12.09.2019,N,,12,,176,,N,Maison
7677,Op der Strooss,OP DER STROOSS,STROOSS,,?,N,,?,13.02.2019,,?,,?,176,,N,Op der Strooss
7678,Elwenter Weeg,ELWENTER WEEG,ELWENTER,,?,N,,?,13.02.2019,,?,,?,176,,N,Elwenter Weeg
7679,An der Kiäll,AN DER KIALL,KIALL,,?,N,,?,13.02.2019,,?,,?,176,,N,An der Kiäll
7680,Burregaass,BURREGAASS,BURREGAASS,,?,N,,?,13.02.2019,,?,,?,176,,N,Burregaass
7681,Uäwwelaanst,UAWWELAANST,UAWWELAAN,,?,N,,?,13.02.2019,,?,,?,176,,N,Uäwwelaanst
7682,Om Béchel,OM BECHEL,BECHEL,,?,N,,?,13.02.2019,,?,,?,176,,N,Om Béchel
7683,Om Knupp,OM KNUPP,KNUPP,,?,N,,?,13.02.2019,,?,,?,176,,N,Om Knupp
7684,Ennelaanst,ENNELAANST,ENNELAANST,,?,N,,?,13.02.2019,,?,,?,176,,N,Ennelaanst
7685,Beim Burren,BEIM BURREN,BURREN,,?,N,,?,13.02.2019,,?,,?,176,,N,Beim Burren
7686,Hëppchesgaass,HEPPCHESGAASS,HEPPCHESGA,,?,N,,?,13.02.2019,,?,,?,176,,N,Hëppchesgaass
7687,Huppegässen,HUPPEGASSEN,HUPPEGASSE,,?,N,,?,13.02.2019,,?,,?,176,,N,Huppegässen
9187,Op Aalbéchel,OP AALBECHEL,AALBECHEL,,?,N,,?,12.02.2019,,?,,?,176,,N,Op Aalbéchel
9200,Bënzelter Wee,BENZELTER WEE,Bënzel,,?,N,,?,13.02.2019,,?,,?,177,,N,Bënzelter Wee
9201,Om Gisel,OM GISEL,GISEL,,?,N,,?,13.02.2019,,?,,?,177,,N,Om Gisel
9202,Baastnicher Strooss,BAASTNICHER STROOSS,BAAST,,?,N,,?,13.02.2019,,?,,?,177,,N,Baastnicher Strooss
9203,An de Pëtzen,AN DE PETZEN,PETZEN,,?,N,,?,13.02.2019,,?,,?,177,,N,An de Pëtzen
9204,A Schéimer,A SCHEIMER,SCHEIMER,,?,N,,?,13.02.2019,,?,,?,177,,N,A Schéimer
9205,Am Eck,AM ECK,ECK,,?,N,,?,13.02.2019,,?,,?,177,,N,Am Eck
9206,Op der Driicht,OP DER DRIICHT,DRIICHT,,?,N,,?,13.02.2019,,?,,?,177,,N,Op der Driicht
9207,Hauptstrooss,HAUPTSTROOSS,HAUPT,,?,N,,?,13.02.2019,,?,,?,177,,N,Hauptstrooss
9208,Om Béicherich,OM BEICHERICH,BEICHER,,?,N,,?,13.02.2019,,?,,?,177,,N,Om Béicherich
3634,Maison,MAISON,MAISON,51549,,N,12.09.2019,,12.09.2019,CR,,334,,177,,N,Maison
9214,Um Haanenhaff,UM HAANENHAFF,HAANEN,,?,N,,?,13.02.2019,,?,,?,178,,N,Um Haanenhaff
9215,Kierfichtstrooss,KIERFICHTSTROOSS,KIERFICH,,?,N,,?,13.02.2019,,?,,?,178,,N,Kierfichtstrooss
9216,Klousterstrooss,KLOUSTERSTROOSS,KLOUSTER,,?,N,,?,13.02.2019,,?,,?,178,,N,Klousterstrooss
3796,Maison,MAISON,MAISON,19959,,N,12.09.2019,,12.09.2019,,?,,?,178,,N,Maison
3635,Ehmeschbach,EHMESCHBACH,EHMESCHBAC,19949,,N,16.11.2018,,16.11.2018,N,,12,,179,,N,EHMESCHBACH
9281,An der Feckel,AN DER FECKEL,FECKEL,,?,N,,?,18.02.2019,,?,,?,180,,N,An der Feckel
9282,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,18.02.2019,,?,,?,180,,N,Haaptstrooss
9354,Om Bësch,OM BESCH,BESCH,,?,N,,?,25.02.2019,,?,,?,180,,N,Om Bësch
9355,An Uscheler,AN USCHELER,USCHELER,,?,N,,?,25.02.2019,,?,,?,180,,N,An Uscheler
9356,Op der Bréimicht,OP DER BREIMICHT,BREIMICHT,,?,N,,?,25.02.2019,,?,,?,180,,N,Op der Bréimicht
3636,Maison,MAISON,MAISON,21398,,N,12.09.2019,,12.09.2019,CR,,332,,180,,N,Maison
7586,Op der Sang,OP DER SANG,SANG,,?,O,,?,02.12.2003,,?,,?,180,,N,Op der Sang
9290,Bockmillen,BOCKMILLEN,BOCK,,?,N,,?,18.02.2019,,?,,?,181,,N,Bockmillen
9291,Am klenge Wee,AM KLENGE WEE,WEE,,?,N,,?,18.02.2019,,?,,?,181,,N,Am klenge Wee
9352,Om Camping,OM CAMPING,CAMPING,,?,N,,?,25.02.2019,,?,,?,181,,N,Om Camping
9353,Un der Baach,UN DER BAACH,BAACH,,?,N,,?,25.02.2019,,?,,?,181,,N,Un der Baach
3637,Maison,MAISON,MAISON,31317,,N,12.09.2019,,12.09.2019,CR,,335,,181,,N,Maison
9178,Stackemer Weeg,STACKEMER WEEG,STACKEMER,,?,N,,?,12.02.2019,,?,,?,182,,N,Stackemer Weeg
9179,Am Eck,AM ECK,ECK,,?,N,,?,12.02.2019,,?,,?,182,,N,Am Eck
9180,An der Gaass,AN DER GAASS,GAASS,,?,N,,?,12.02.2019,,?,,?,182,,N,An der Gaass
9181,Op de Bësch,OP DE BESCH,Bësch,,?,N,,?,12.02.2019,,?,,?,182,,N,Op de Bësch
9182,Om Knäppchen,OM KNAPPCHEN,Knäppchen,,?,N,,?,12.02.2019,,?,,?,182,,N,Om Knäppchen
9183,Op der Baach,OP DER BAACH,BAACH,,?,N,,?,12.02.2019,,?,,?,182,,N,Op der Baach
8273,Op de Bësch,OP DE BESCH,BESCH,,?,N,17.02.2016,,17.02.2016,,?,,?,182,,N,Op de Bësch
8274,Om Knäppchen,OM KNAPPCHEN,KNAPPCHEN,,?,N,17.02.2016,,17.02.2016,,?,,?,182,,N,Om Knäppchen
8275,Op der Baach,OP DER BAACH,BAACH,,?,N,17.02.2016,,17.02.2016,,?,,?,182,,N,Op der Baach
3638,Maison,MAISON,MAISON,31375,,N,12.09.2019,,12.09.2019,CR,,373,,182,,N,Maison
8270,Am Eck,AM ECK,ECK,,?,N,17.02.2016,,17.02.2016,,?,,?,182,,N,Am Eck
8271,An der Gaass,AN DER GAASS,GAASS,,?,N,22.02.2016,,22.02.2016,,?,,?,182,,N,An der Gaass
8272,Stackemer Weeg,STACKEMER WEEG,STACKEMER,,?,N,17.02.2016,,17.02.2016,,?,,?,182,,N,Stackemer Weeg
9177,Breedewee,BREEDEWEE,BREEDEWEE,,?,N,,?,12.02.2019,,?,,?,183,,N,Breedewee
9184,Kierchestrooss,KIERCHESTROOSS,KIERCHE,,?,N,,?,12.02.2019,,?,,?,183,,N,Kierchestrooss
3639,Maison,MAISON,MAISON,31392,,N,12.09.2019,,12.09.2019,CR,,373,,183,,N,Maison
9174,Op der Knupp,OP DER KNUPP,KNUPP,,?,N,,?,12.02.2019,,?,,?,183,,N,Op der Knupp
9175,Burrewee,BURREWEE,BURREWEE,,?,N,,?,12.02.2019,,?,,?,183,,N,Burrewee
9176,Millewee,MILLEWEE,MILLEWEE,,?,N,,?,12.02.2019,,?,,?,183,,N,Millewee
9315,Am ënnischten Eck,AM ENNISCHTEN ECK,ECK,,?,N,,?,18.02.2019,,?,,?,184,,N,Am ënnischten Eck
9316,An der Driicht,AN DER DRIICHT,DRIICHT,,?,N,,?,18.02.2019,,?,,?,184,,N,An der Driicht
9317,Am Wämper Pad,AM WAMPER PAD,WAMPER,,?,N,,?,18.02.2019,,?,,?,184,,N,Am Wämper Pad
9318,Diänjer Wee,DIANJER WEE,DIANJER,,?,N,,?,04.07.2019,,?,,?,184,,N,Diänjer Wee
9319,Op der Haard,OP DER HAARD,HAARD,,?,N,,?,18.02.2019,,?,,?,184,,N,Op der Haard
9320,Duärrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,18.02.2019,,?,,?,184,,N,Duärrefstrooss
3640,Maison,MAISON,MAISON,31389,,N,12.09.2019,,12.09.2019,CR,,373,,184,,N,Maison
9190,A Wëntgerdall,A WENTGERDALL,Wëntger,,?,N,,?,13.02.2019,,?,,?,185,,N,A Wëntgerdall
9191,An der Driicht,AN DER DRIICHT,DRIICHT,,?,N,,?,13.02.2019,,?,,?,185,,N,An der Driicht
9192,Bei Luedekapell,BEI LUEDEKAPELL,LUEDE,,?,N,,?,13.02.2019,,?,,?,185,,N,Bei Luedekapell
9193,Vir Fuuschent,VIR FUUSCHENT,FUUSCH,,?,N,,?,13.02.2019,,?,,?,185,,N,Vir Fuuschent
9194,Om Furt,OM FURT,FURT,,?,N,,?,13.02.2019,,?,,?,185,,N,Om Furt
9195,Ënnert der Kirich,ENNERT DER KIRICH,KIRICH,,?,N,,?,13.02.2019,,?,,?,185,,N,Ënnert der Kirich
9196,Om Knupp,OM KNUPP,KNUPP,,?,N,,?,13.02.2019,,?,,?,185,,N,Om Knupp
9197,Om Bungert,OM BUNGERT,BUNGERT,,?,N,,?,13.02.2019,,?,,?,185,,N,Om Bungert
9198,Bei der Millen,BEI DER MILLEN,MILLEN,,?,N,,?,13.02.2019,,?,,?,185,,N,Bei der Millen
9199,Duerefstrooss,DUEREFSTROOSS,DUEREF,,?,N,,?,13.02.2019,,?,,?,185,,N,Duerefstrooss
3641,Maison,MAISON,MAISON,11324,,N,12.09.2019,,12.09.2019,CR,,332,,185,,N,Maison
9217,Bei Kesch,BEI KESCH,KESCH,,?,N,,?,13.02.2019,,?,,?,186,,N,Bei Kesch
9218,Duarrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,13.02.2019,,?,,?,186,,N,Duarrefstrooss
3642,Maison,MAISON,MAISON,11366,,N,12.09.2019,,12.09.2019,CR,,332,,186,,N,Maison
3643,Maison,MAISON,MAISON,11368,,N,12.09.2019,,12.09.2019,,?,,?,187,,N,Maison
9219,Aasselburrer Wee,AASSELBURRER WEE,AASSEL,,?,N,,?,14.02.2019,,?,,?,187,,N,Aasselburrer Wee
9220,Stackemer Pad,STACKEMER PAD,STACKEM,,?,N,,?,14.02.2019,,?,,?,187,,N,Stackemer Pad
9221,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,14.02.2019,,?,,?,187,,N,Haaptstrooss
9238,Am Briëll,AM BRIELL,BRIELL,,?,N,,?,15.02.2019,,?,,?,188,,N,Am Briëll
9239,Am Lentzeneck,AM LENTZENECK,LENTZEN,,?,N,,?,15.02.2019,,?,,?,188,,N,Am Lentzeneck
9240,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,15.02.2019,,?,,?,188,,N,Haaptstrooss
9241,Huällegaass,HUALLEGAASS,HUALLE,,?,N,,?,15.02.2019,,?,,?,188,,N,Huällegaass
9242,Juddegaass,JUDDEGAASS,JUDDE,,?,N,,?,15.02.2019,,?,,?,188,,N,Juddegaass
9243,Om Heedeknapp,OM HEEDEKNAPP,HEEDE,,?,N,,?,15.02.2019,,?,,?,188,,N,Om Heedeknapp
9244,Om Pulljer,OM PULLJER,PULLJER,,?,N,,?,15.02.2019,,?,,?,188,,N,Om Pulljer
9245,Op de Knupp,OP DE KNUPP,KNUPP,,?,N,,?,15.02.2019,,?,,?,188,,N,Op de Knupp
9246,Op Katzelt,OP KATZELT,KATZELT,,?,N,,?,15.02.2019,,?,,?,188,,N,Op Katzelt
9247,Op Langstéck,OP LANGSTECK,LANG,,?,N,,?,15.02.2019,,?,,?,188,,N,Op Langstéck
3644,Maison,MAISON,MAISON,11373,,N,12.09.2019,,12.09.2019,CR,,332,,188,,N,Maison
9258,Am Bakeseck,AM BAKESECK,BAKES,,?,N,,?,18.02.2019,,?,,?,189,,N,Am Bakeseck
9259,Am Burreneck,AM BURRENECK,BURREN,,?,N,,?,18.02.2019,,?,,?,189,,N,Am Burreneck
9260,Am Krëmmeleck,AM KREMMELECK,KREMMEL,,?,N,,?,18.02.2019,,?,,?,189,,N,Am Krëmmeleck
9261,An der Driicht,AN DER DRIICHT,DRIICHT,,?,N,,?,18.02.2019,,?,,?,189,,N,An der Driicht
9262,Béiger Wee,BEIGER WEE,BEIGER,,?,N,,?,18.02.2019,,?,,?,189,,N,Béiger Wee
9263,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,18.02.2019,,?,,?,189,,N,Haaptstrooss
9264,Kierchestrooss,KIERCHESTROOSS,KIERCHE,,?,N,,?,18.02.2019,,?,,?,189,,N,Kierchestrooss
9265,Kréindler Wee,KREINDLER WEE,KREINDLER,,?,N,,?,18.02.2019,,?,,?,189,,N,Kréindler Wee
9266,Om Allerburrer Knapp,OM ALLERBURRER KNAPP,ALLERBUR,,?,N,,?,18.02.2019,,?,,?,189,,N,Om Allerburrer Knapp
9267,Toutschewee,TOUTSCHEWEE,TOUTSCHE,,?,N,,?,18.02.2019,,?,,?,189,,N,Toutschewee
9268,Wëntger Wee,WENTGER WEE,WENTGER,,?,N,,?,18.02.2019,,?,,?,189,,N,Wëntger Wee
3645,Maison,MAISON,MAISON,21340,,N,12.09.2019,,12.09.2019,N,,12,,189,,N,Maison
9349,Duarrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,25.02.2019,,?,,?,190,,N,Duarrefstrooss
3646,Maison,MAISON,MAISON,61361,,N,12.09.2019,,12.09.2019,,?,,?,190,,N,Maison
9283,Duarrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,18.02.2019,,?,,?,191,,N,Duarrefstrooss
9284,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,18.02.2019,,?,,?,191,,N,Haaptstrooss
9285,Kapellestrooss,KAPELLESTROOSS,KAPELLE,,?,N,,?,18.02.2019,,?,,?,191,,N,Kapellestrooss
9286,Op der Tomm,OP DER TOMM,TOMM,,?,N,,?,18.02.2019,,?,,?,191,,N,Op der Tomm
9287,Stackemer Wee,STACKEMER WEE,STACKEMER,,?,N,,?,18.02.2019,,?,,?,191,,N,Stackemer Wee
9288,Tëschent d'Gaarden,TESCHENT D'GAARDEN,GAARDEN,,?,N,,?,18.02.2019,,?,,?,191,,N,Tëschent d'Gaarden
9289,Wëntger Wee,WENTGER WEE,WENTGER,,?,N,,?,18.02.2019,,?,,?,191,,N,Wëntger Wee
3647,Om Antoniushaff,OM ANTONIUSHAFF,ANTONIUSHA,19787,,N,,?,25.02.2019,CR,,362,,191,,N,Om Antoniushaff
3648,Maison,MAISON,MAISON,31303,,N,12.09.2019,,12.09.2019,CR,,332,,191,,N,Maison
9321,A Léibrich,A LEIBRICH,LEIBRICH,,?,N,,?,18.02.2019,,?,,?,192,,N,A Léibrich
9322,Am Zalander,AM ZALANDER,ZALANDER,,?,N,,?,18.02.2019,,?,,?,192,,N,Am Zalander
9323,Om Lukesknupp,OM LUKESKNUPP,LUKES,,?,N,,?,18.02.2019,,?,,?,192,,N,Om Lukesknupp
9324,Om Milleschknupp,OM MILLESCHKNUPP,MILLESCH,,?,N,,?,18.02.2019,,?,,?,192,,N,Om Milleschknupp
9325,Op der Pëtzelt,OP DER PETZELT,PETZELT,,?,N,,?,18.02.2019,,?,,?,192,,N,Op der Pëtzelt
9326,Op der Hutt,OP DER HUTT,HUTT,,?,N,,?,18.02.2019,,?,,?,192,,N,Op der Hutt
9327,Uëwwent der Kirich,UEWWENT DER KIRICH,KIRICH,,?,N,,?,18.02.2019,,?,,?,192,,N,Uëwwent der Kirich
9328,Am Beiericher Wee,AM BEIERICHER WEE,BEIERICHER,,?,N,,?,18.02.2019,,?,,?,192,,N,Am Beiericher Wee
9329,Am Faleschbierig,AM FALESCHBIERIG,FALESCH,,?,N,,?,19.02.2019,,?,,?,192,,N,Am Faleschbierig
9330,Houfelter Wee,HOUFELTER WEE,HOUFELT,,?,N,,?,19.02.2019,,?,,?,192,,N,Houfelter Wee
9331,Hannert dem Duarref,HANNERT DEM DUARREF,DUARREF,,?,N,,?,19.02.2019,,?,,?,192,,N,Hannert dem Duarref
9332,Hannerhasselter Strooss,HANNERHASSELTER STROOSS,HANNER,,?,N,,?,19.02.2019,,?,,?,192,,N,Hannerhasselter Strooss
9333,Duarrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,19.02.2019,,?,,?,192,,N,Duarrefstrooss
3649,Maison,MAISON,MAISON,41308,,N,12.09.2019,,12.09.2019,CR,,332,,192,,N,Maison
9334,Om Alberknapp,OM ALBERKNAPP,ALBER,,?,N,,?,19.02.2019,,?,,?,193,,N,Om Alberknapp
9335,Om Alberbierig,OM ALBERBIERIG,ALBER,,?,N,,?,19.02.2019,,?,,?,193,,N,Om Alberbierig
9336,Om Schachkrutchen,OM SCHACHKRUTCHEN,SCHACH,,?,N,,?,19.02.2019,,?,,?,193,,N,Om Schachkrutchen
9337,Op der Haard,OP DER HAARD,HAARD,,?,N,,?,19.02.2019,,?,,?,193,,N,Op der Haard
9338,Op der Roerich,OP DER ROERICH,ROERICH,,?,N,,?,19.02.2019,,?,,?,193,,N,Op der Roerich
9339,Op der Strooss,OP DER STROOSS,STROOSS,,?,N,,?,19.02.2019,,?,,?,193,,N,Op der Strooss
9340,Op Patzerat,OP PATZERAT,PATZERAT,,?,N,,?,19.02.2019,,?,,?,193,,N,Op Patzerat
3650,Maison,MAISON,MAISON,41309,,N,12.09.2019,,12.09.2019,CR,,333,,193,,N,Maison
9341,Haaptstrooss,HAAPTSTROOSS,HAAPT,,?,N,,?,19.02.2019,,?,,?,194,,N,Haaptstrooss
9342,Lëllger Wee,LELLGER WEE,LELLGER,,?,N,,?,19.02.2019,,?,,?,194,,N,Lëllger Wee
9343,Béigener Strooss,BEIGENER STROOSS,BEIGENER,,?,N,,?,19.02.2019,,?,,?,194,,N,Béigener Strooss
9344,Duärrefstrooss,DUARREFSTROOSS,DUARREF,,?,N,,?,19.02.2019,,?,,?,194,,N,Duärrefstrooss
9345,Kapellestrooss,KAPELLESTROOSS,KAPELLE,,?,N,,?,19.02.2019,,?,,?,194,,N,Kapellestrooss
9346,Om Knupp,OM KNUPP,KNUPP,,?,N,,?,19.02.2019,,?,,?,194,,N,Om Knupp
9347,Op d'Spréckt,OP D'SPRECKT,SPRECKT,,?,N,,?,19.02.2019,,?,,?,194,,N,Op d'Spréckt
9348,Vir Fuuschent,VIR FUUSCHENT,FUUSCHENT,,?,N,,?,19.02.2019,,?,,?,194,,N,Vir Fuuschent
3651,Maison,MAISON,MAISON,41326,,N,12.09.2019,,12.09.2019,N,,12,,194,,N,Maison
9248,Op Seibeschburren,OP SEIBESCHBURREN,SEIBESCH,,?,N,,?,15.02.2019,,?,,?,195,,N,Op Seibeschburren
9249,Weiler Weeg,WEILER WEEG,WEILER,,?,N,,?,15.02.2019,,?,,?,195,,N,Weiler Weeg
